kp,sentence_text,match_score,comment_id,sentence_id,sents_in_comment,span_start,span_end,num_tokens,argument_quality
The Commission finds that these complaints raise complex issues.,"It considers that the applicant's complaints raise serious issues of fact and law under the Convention, the determination of which should depend on an examination of the merits.",0.9997068047523499,148,0,1,0,177,28,0.5703729391098022
The Commission finds that these complaints raise complex issues.,"It considers that the applicant's complaint raises serious issues of fact and law under the Convention, the determination of which should depend on an examination of the merits.",0.9997019171714783,169,1,2,71,248,28,0.570970356464386
The Commission finds that these complaints raise complex issues.,10) of the Convention raise complex issues of fact and.,0.9997015595436096,1192,2,5,82,137,10,0.4532182812690735
The Commission finds that these complaints raise complex issues.,that the complaints raise serious issues of fact and law the.,0.9997010231018066,1382,1,3,15,76,11,0.367095947265625
The Commission finds that these complaints raise complex issues.,2) of the Convention raise complex issues of fact and.,0.9996943473815918,1212,2,4,81,135,10,0.42807289958000183
The Commission finds that these complaints raise complex issues.,"""the case concerns important national issues and also raises complex legal problems, since it affects the Muslim minority in Western Thrace"".",0.9996588230133057,1912,0,1,0,141,21,0.5442047119140625
The Commission finds that these complaints raise complex issues.,It considers that the applicant's complaints raise serious.,0.9993433356285095,1234,0,3,0,59,8,0.46400436758995056
The Commission finds that these complaints raise complex issues.,proceedings was mainly due to the complexity of the case.,0.999099612236023,1366,2,3,141,198,10,0.35283416509628296
The Commission finds that these complaints raise complex issues.,"following criteria: the complexity of the case, the conduct of the.",0.9990456700325012,1308,3,5,162,229,11,0.33406949043273926
The Commission finds that these complaints raise complex issues.,"the complexity of the case,",0.998884379863739,1371,0,1,0,27,5,0.34451261162757874
The Commission finds that these complaints raise complex issues.,"However, the applicant's various complaints raise.",0.9985364675521851,1417,0,3,0,50,6,0.36010339856147766
The Commission finds that these complaints raise complex issues.,distance and the difficulty and complexity of the factual and legal.,0.9849978089332581,1218,1,4,65,133,11,0.38100847601890564
The Commission finds that these complaints raise complex issues.,their claims necessarily raised matters outside the jurisdiction of the.,0.9826602339744568,1194,1,3,20,92,10,0.4184502959251404
The Commission finds that these complaints raise complex issues.,different issues in respect of the Commission's competence ratione.,0.948851466178894,1417,1,3,52,119,9,0.3738445043563843
The Commission finds that these complaints raise complex issues.,"He had considered, having regard to the circumstances and complexity of the case, that this could only be determined in the course of the preliminary investigations.",0.9343656897544861,890,0,1,0,165,26,0.45844003558158875
The Commission finds that these complaints raise complex issues.,It is not always an easy matter to trace the dividing line between procedural and substantive limitations of a given entitlement under domestic law.,0.9305832982063293,398,0,1,0,148,24,0.5903828740119934
The Commission finds that these complaints raise complex issues.,"He considers that, whatever the nature of the proceedings, they were so complex as to require proper legal representation, especially regarding the alternatives to immediate imprisonment.",0.9160377979278564,137,0,1,0,187,26,0.5045614242553711
who was detained over a long period of time.,who was detained over a long period of time.,1.0,271,0,1,0,44,9,0.4137687683105469
who was detained over a long period of time.,"As to the length of the police custody of the second applicant, the Court observes that he was held in police custody for eleven days from 22 November to 3 December 1993.",0.9996479749679565,806,0,1,0,170,32,0.4311429262161255
who was detained over a long period of time.,"Thus, they lasted more than nine years and four months.",0.9996132254600525,468,0,1,0,55,10,0.41416364908218384
who was detained over a long period of time.,"Thus, they lasted for more than eight years and five months.",0.9996046423912048,470,0,1,0,60,11,0.41749629378318787
who was detained over a long period of time.,"This period is exceptionally long, and left the applicant vulnerable not only to arbitrary interference with his right to liberty but also to torture (see paragraph 64 above).",0.999308705329895,258,1,3,371,546,28,0.5900116562843323
who was detained over a long period of time.,5) to the extent that individuals suspected of terrorist offences were allowed to be held for up to seven days without judicial control.,0.9992813467979431,269,1,2,242,378,23,0.4882369637489319
who was detained over a long period of time.,from seeing other persons; and the period of the applicant's detention.,0.9992377758026123,1414,3,5,279,350,11,0.44869673252105713
who was detained over a long period of time.,"Concerning the second applicant, the Court notes that a judge did not intervene until the end of his police custody, that is to say eleven days after his arrest.",0.9985053539276123,811,0,1,0,161,29,0.4458008110523224
who was detained over a long period of time.,because of his detention.,0.9975086450576782,38,0,1,0,25,4,0.3650154769420624
who was detained over a long period of time.,"However, the fact complained of relates to a period.",0.9959079027175903,1459,0,3,0,52,9,0.32117584347724915
who was detained over a long period of time.,The length of the deprivation of liberty at risk may also be material to the level of suspicion required.,0.9908275008201599,1595,0,1,0,105,19,0.5162279605865479
who was detained over a long period of time.,the proceedings in question were already pending for one year.,0.9902735352516174,1362,4,5,274,336,10,0.3827073574066162
who was detained over a long period of time.,The Commission notes that the applicant was detained after having been sentenced by the first instance court to 18 months' imprisonment.,0.9892839789390564,1,0,1,0,136,21,0.46197906136512756
who was detained over a long period of time.,Reference is made for instance to the seizure of the applicant's.,0.9881871342658997,1414,0,5,0,65,11,0.40833452343940735
who was detained over a long period of time.,"The Court finds that the release of the first applicant, who was held in police custody for no more than three days, may be regarded as  prompt  for these purposes.",0.9879558682441711,805,0,1,0,164,30,0.5016606450080872
who was detained over a long period of time.,"It clearly follows that the period of fourteen or more days during which Mr Aksoy was detained without being brought before a judge or other judicial officer did not satisfy the requirement of ""promptness"".",0.9854898452758789,257,0,1,0,206,34,0.4742550551891327
who was detained over a long period of time.,"In these circumstances, the Court does not find that the deprivation of the applicant's liberty during the period under consideration was ""lawful detention"" effected ""on reasonable suspicion of [his] having committed an offence"".",0.984653890132904,912,0,1,0,229,33,0.5370524525642395
who was detained over a long period of time.,On 30 December 1992 he was released from detention.,0.9826949238777161,1451,0,1,0,51,9,0.4505043625831604
